fecha;hora;ad_name;ad_set_name;campanya;impresiones;clics;leads;inversion
2019-04-28;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;22;0;0;0.13
2019-04-02;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;44;0;0;0.34
2019-04-08;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;54;1;0;0.56
2019-04-05;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;6;0;0;0.06
2019-04-27;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;12;0;0;0.08
2019-04-02;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;14;1;0;0.1
2019-04-07;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;0;0;0.08
2019-04-06;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;80;0;0;0.58
2019-04-14;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;57;1;0;0.69
2019-04-18;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;126;0;0;1.35
2019-04-17;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;192;1;0;1.66
2019-04-10;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;1;0;0.33
2019-04-05;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;4;0;0;0.03
2019-04-23;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;26;0;0;0.23
2019-04-27;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;26;0;0;0.34
2019-04-11;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;25;1;0;0.2
2019-04-15;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;94;0;0;1.01
2019-04-20;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;56;0;0;0.45
2019-04-07;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;182;2;0;2.04
2019-04-24;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;33;1;0;0.26
2019-04-05;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;0;0;0.09
2019-04-02;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;43;0;0;0.99
2019-04-06;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;2;0;0;0.01
2019-04-04;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;26;0;0;0.24
2019-04-16;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;0;0;0.3
2019-04-27;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;38;1;0;0.5
2019-04-18;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;117;1;0;1.08
2019-04-27;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;8;0;0;0.08
2019-04-03;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;11;0;0;0.17
2019-04-12;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;28;1;0;0.2
2019-04-28;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;5;0;0;0.11
2019-04-18;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;127;2;0;1.05
2019-04-12;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;230;0;0;2.39
2019-04-26;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;28;1;0;0.28
2019-04-02;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;0;0;0.11
2019-04-26;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;1;0;0;0.04
2019-04-06;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;35;1;0;0.33
2019-04-26;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;11;0;0;0.05
2019-04-22;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;30;0;0;0.24
2019-04-29;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;48;0;0;0.56
2019-04-27;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;21;0;0;0.28
2019-04-20;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;32;0;0;0.39
2019-04-01;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;11;0;0;0.18
2019-04-11;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;4;0;0;0.03
2019-04-17;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;4;0;0;0.03
2019-04-11;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;35;1;0;0.28
2019-04-19;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;41;2;0;0.5
2019-04-16;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;50;1;0;0.7
2019-04-05;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;21;0;0;0.3
2019-04-26;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;8;0;0;0.06
2019-04-12;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;18;0;0;0.1
2019-04-06;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;78;0;0;0.88
2019-04-20;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;65;1;0;0.88
2019-04-11;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;59;0;0;0.45
2019-04-01;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;4;1;0;0.06
2019-04-15;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;16;0;0;0.09
2019-04-27;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;3;0;0;0.06
2019-04-13;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;126;2;0;0.99
2019-04-22;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;21;0;0;0.3
2019-04-21;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;18;0;0;0.16
2019-04-04;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;5;0;0;0.05
2019-04-03;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;25;0;0;0.22
2019-04-06;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;129;1;0;1.24
2019-04-19;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;187;1;0;1.65
2019-04-06;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;8;0;0;0.13
2019-04-28;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;35;0;0;0.33
2019-04-24;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;85;0;0;0.51
2019-04-05;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;22;0;0;0.19
2019-04-13;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;19;0;0;0.14
2019-04-19;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;24;0;0;0.2
2019-04-29;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;3;0;0;0
2019-04-30;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;47;3;0;0.46
2019-04-27;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;52;1;0;0.53
2019-04-11;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;71;2;0;0.44
2019-04-26;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;28;0;0;0.28
2019-04-09;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;30;1;0;0.16
2019-04-21;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;33;0;0;0.45
2019-04-04;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;5;0;0;0.03
2019-04-13;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;90;1;0;0.85
2019-04-25;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;9;0;0;0.09
2019-04-09;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;9;0;0;0.21
2019-04-15;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;0;0;0.15
2019-04-06;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;50;0;0;0.38
2019-04-03;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;3;0;0;0.05
2019-04-21;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;8;0;0;0.08
2019-04-17;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;46;1;0;0.48
2019-04-07;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;129;0;0;1.35
2019-04-13;15;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;112;0;0;0.8
2019-04-17;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;2;0;0;0.01
2019-04-07;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;0;0;0.15
2019-04-05;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;21;0;0;0.19
2019-04-21;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;47;0;0;0.43
2019-04-23;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;85;2;0;0.6
2019-04-04;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;34;0;0;0.26
2019-04-03;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;30;2;0;0.26
2019-04-03;16;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;24;0;0;0.29
2019-04-25;13;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;59;0;0;1.08
2019-04-27;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;31;0;0;0.3
2019-04-11;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;0;0;0.23
2019-04-29;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;49;0;0;0.53
2019-04-05;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;1;0;0;0.01
2019-04-01;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;65;1;0;0.65
2019-04-23;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;6;0;0;0.04
2019-04-18;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;12;0;0;0.09
2019-04-13;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;16;1;0;0.23
2019-04-12;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;18;0;0;0.13
2019-04-05;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;9;0;0;0.05
2019-04-19;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;271;2;0;2.51
2019-04-24;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;0;0;0.26
2019-04-06;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;39;0;0;0.69
2019-04-09;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;28;0;0;0.21
2019-04-09;12;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;0;0;0.25
2019-04-17;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;5;0;0;0.06
2019-04-27;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;23;1;0;0.14
2019-04-08;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;67;2;0;0.54
2019-04-03;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;13;0;0;0.11
2019-04-18;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;20;0;0;0.21
2019-04-18;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;59;0;0;0.38
2019-04-07;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;14;0;0;0.11
2019-04-16;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;11;0;0;0.09
2019-04-05;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;1;0;0;0
2019-04-13;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;58;0;0;0.53
2019-04-23;11;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;14;1;0;0.14
2019-04-29;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;5;0;0;0.06
2019-04-01;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;184;3;0;2.59
2019-04-09;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;24;0;0;0.33
2019-04-16;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;24;0;0;0.3
2019-04-04;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;33;0;0;0.35
2019-04-16;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;2;0;0;0.08
2019-04-10;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;47;3;0;0.35
2019-04-02;2;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;3;2;0;0.03
2019-04-19;21;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;52;0;0;0.64
2019-04-20;5;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;7;0;0;0.03
2019-04-28;0;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;46;0;0;0.31
2019-04-20;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;11;0;0;0.19
2019-04-28;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;98;0;0;0.9
2019-04-06;19;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;69;0;0;0.69
2019-04-09;3;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;2;0;0;0.01
2019-04-12;4;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;6;0;0;0.05
2019-04-19;8;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;158;2;0;1.76
2019-04-22;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;29;0;0;0.46
2019-04-01;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;135;4;0;1.79
2019-04-22;9;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;10;0;0;0.1
2019-04-05;18;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;23;0;0;0.19
2019-04-25;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;63;0;0;0.76
2019-04-07;23;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;103;5;0;0.69
2019-04-29;10;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;60;0;0;0.76
2019-04-20;7;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;22;0;0;0.21
2019-04-15;14;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;27;0;0;0.33
2019-04-07;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;36;0;0;0.41
2019-04-23;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;84;0;0;0.55
2019-04-04;22;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;32;0;0;0.2
2019-04-08;6;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;28;0;0;0.6
2019-04-13;1;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;33;0;0;0.25
2019-04-30;17;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;61;2;0;0.54
2019-04-28;20;Sistemas_Ene19_Usuaria_Anuncio14_LeadAd;Sistemas_LeadAds_Abril19_Usuaria;Sistemas_LeadAds_Abril19;37;0;0;0.33
