fecha_hora_minuto;campanya;cadena;franja;creatividad;duracion;posicion;grps_ad16;inversion
2019/03/26 19:37:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;UL;0.05;33.54
2019/03/26 17:51:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;UL;0.58;362.49
2019/03/26 17:53:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.06;34.83
2019/03/27 19:53:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.02;13.55
2019/03/27 17:29:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.07;45.8
2019/03/27 20:11:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P5;0.04;25.8
2019/03/27 17:57:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;PU;0.05;30.96
2019/03/27 19:25:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P1;0.01;13.55
2019/03/27 18:35:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P5;0;3.23
2019/03/28 19:38:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P5;0.06;38.7
2019/03/28 17:16:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;PU;0.05;55.34
2019/03/28 17:24:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.36;243.17
2019/03/28 17:14:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.56;344.43
2019/03/28 18:10:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;AP;0.7;434.73
2019/03/28 19:23:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P4;0;2.58
2019/03/28 18:27:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.05;32.9
2019/03/28 18:48:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P3;0;0
2019/03/28 19:27:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0;0
2019/03/28 17:35:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.01;5.81
2019/03/28 20:24:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 20s;20;P4;0.05;33.54
2019/03/31 19:41:00;HISPASALES MARZO TV;DIVINITY;TARDE;PROMOCION 10s;10;P5;0.01;3.77
2019/03/31 20:20:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.1;39.41
2019/03/31 20:13:00;HISPASALES MARZO TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.06;23.9
2019/03/31 19:53:00;HISPASALES MARZO TV;DIVINITY;TARDE;PROMOCION 10s;10;UL;0.04;15.09
2019/03/31 19:56:00;HISPASALES MARZO TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.09;41.93
2019/03/31 20:29:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.1;45.7
2019/03/31 19:51:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.14;58.28
2019/03/31 20:24:00;HISPASALES MARZO TV;DIVINITY;TARDE;PROMOCION 10s;10;P6;0.08;33.54
2019/03/31 19:58:00;HISPASALES MARZO TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/01 18:53:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P4;0.1;46.53
2019/04/01 20:28:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.32;143.21
2019/04/02 17:49:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P6;0.05;20.78
2019/04/02 17:54:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P5;0.02;9.04
2019/04/02 18:41:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P4;0.02;12.51
2019/04/02 18:56:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.02;10.39
2019/04/02 17:54:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.02;10.43
2019/04/02 19:00:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P2;0.01;7.65
2019/04/02 17:14:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.04;27.11
2019/04/02 19:20:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P6;0.08;49.35
2019/04/02 19:04:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P4;0.63;276.02
2019/04/03 17:31:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.06;25.75
2019/04/03 18:08:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P6;0.04;16.72
2019/04/03 18:15:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;2.71
2019/04/03 17:57:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0;2.26
2019/04/03 19:40:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P3;0.01;2.71
2019/04/04 20:27:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.04;29.89
2019/04/04 17:40:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P6;0.08;38.4
2019/04/04 17:32:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;UL;0.01;2.71
2019/04/04 18:58:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P2;0.05;21.68
2019/04/04 20:21:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;PU;0.06;40.31
2019/04/04 19:05:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P3;0.03;12.65
2019/04/04 18:00:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;PU;0.03;12.2
2019/04/04 17:16:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P2;0.03;12.65
2019/04/04 19:20:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;0
2019/04/04 19:42:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/04 19:24:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.02;7.68
2019/04/04 17:17:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.39;170.76
2019/04/04 18:32:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.27;125.59
2019/04/04 17:17:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.7;299.06
2019/04/04 17:23:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;AP;0.03;11.29
2019/04/04 17:59:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;AP;0.02;11.12
2019/04/04 18:40:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;1.36
2019/04/04 18:51:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.01;3.61
2019/04/04 17:56:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P1;0.03;12.2
2019/04/04 19:35:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.05;22.14
2019/04/07 19:47:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P4;0.03;18.52
2019/04/07 19:49:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;UL;0;0
2019/04/07 20:14:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.01;7.23
2019/04/07 20:06:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P4;0.02;25.02
2019/04/08 19:03:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.03;13.1
2019/04/08 17:26:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.06;27.11
2019/04/08 17:43:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P2;0.09;60.47
2019/04/08 17:55:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.07;28.46
2019/04/08 18:33:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.05;25.75
2019/04/08 18:36:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/08 17:08:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.1;41.11
2019/04/08 19:16:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.04;16.26
2019/04/08 18:32:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P4;0.25;107.97
2019/04/08 19:07:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.53;226.33
2019/04/08 18:02:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.04;29.89
2019/04/08 18:50:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.08;47.89
2019/04/08 18:29:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;AP;0.08;46.08
2019/04/09 17:17:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;0
2019/04/09 18:44:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/09 17:16:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0;3.48
2019/04/09 17:32:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P2;0.11;50.6
2019/04/09 17:19:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.01;5.56
2019/04/09 18:34:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P3;0.1;41.56
2019/04/09 18:54:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.11;70.2
2019/04/09 19:24:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.1;64.64
2019/04/09 18:19:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.12;53.31
2019/04/09 18:47:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P5;0;0
2019/04/09 17:08:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P3;0.05;36.14
2019/04/09 19:34:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/09 17:53:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;AP;0.05;31.28
2019/04/09 18:08:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.01;6.33
2019/04/09 19:04:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P1;0;0
2019/04/09 18:27:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P3;0.03;10.84
2019/04/09 20:03:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;1.81
2019/04/09 17:44:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/09 18:38:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/10 19:43:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0;0
2019/04/10 19:19:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;1.81
2019/04/10 20:03:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P6;0.01;5.42
2019/04/10 17:40:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0;0
2019/04/10 18:01:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P4;0;0
2019/04/10 18:29:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.02;6.78
2019/04/10 19:24:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P1;0;0
2019/04/10 18:25:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P3;0.07;59.63
2019/04/10 19:42:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.03;12.2
2019/04/10 18:14:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0;0
2019/04/10 20:10:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P2;0.03;12.2
2019/04/11 17:12:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/11 17:16:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.01;3.16
2019/04/11 17:06:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P2;0.01;5.87
2019/04/11 17:08:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P4;0.03;14.46
2019/04/11 19:55:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.05;21.68
2019/04/11 20:09:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P5;0;0
2019/04/11 19:20:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;0
2019/04/11 19:59:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P5;0.02;10.39
2019/04/11 19:13:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.19;125.8
2019/04/11 18:40:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/11 20:12:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/11 17:24:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.01;2.26
2019/04/11 17:47:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/11 17:51:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.01;3.61
2019/04/11 19:45:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P3;0.04;18.52
2019/04/11 17:35:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P2;0.04;17.17
2019/04/11 18:47:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0;0
2019/04/11 17:27:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.02;9.04
2019/04/11 19:11:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.01;3.61
2019/04/11 17:54:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.02;15.36
2019/04/11 17:37:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;P1;0.05;22.59
2019/04/22 19:42:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P6;0.05;34.75
2019/04/22 19:42:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P2;0.09;61.86
2019/04/22 20:16:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.11;46.53
2019/04/22 19:52:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P4;0.1;77.15
2019/04/22 19:41:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.09;44.27
2019/04/22 19:38:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.01;2.26
2019/04/22 20:00:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.05;25.75
2019/04/22 20:07:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.03;14.91
2019/04/22 19:48:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;X;0.1;68.11
2019/04/22 20:15:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;UL;0.01;3.16
2019/04/22 19:47:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;P3;0.02;11.75
2019/04/22 19:44:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.01;6.33
2019/04/22 20:11:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.04;22.59
2019/04/22 19:47:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 10s;10;X;0.05;22.14
2019/04/22 20:27:00;HISPASALES ABRIL TV;DIVINITY;TARDE;OFERTA 20s;20;P3;0.05;31.97
2019/04/22 19:45:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0;0
2019/04/22 19:50:00;HISPASALES ABRIL TV;DIVINITY;TARDE;PROMOCION 10s;10;X;0.09;41.11
