date, pm25, pm10, o3, no2, so2, co
2018/12/22, 48, 12, 15, 13, 2, 
2018/12/23, 65, 22, 10, 18, 3, 
2018/12/24, 93, 30, 15, 11, 2, 
2018/12/25, 98, 21, 13, 17, 1, 
2018/12/26, 90, 30, 15, 18, 3, 
2018/12/27, 103, 32, 11, 16, 2, 
2018/12/28, 99, 29, 17, 15, 2, 
2018/12/29, 101, 23, 18, 12, 2, 
2018/12/30, 82, , , , , 
2018/7/1, 69, 24, 36, 9, 1, 
2018/7/2, 72, 28, 36, 10, 2, 
2018/7/3, 79, 30, 42, 8, 2, 
2018/7/4, 84, 19, 37, 14, 1, 
2018/7/5, 61, 28, 37, 11, 1, 
2018/7/6, 74, 24, 37, 7, , 
2018/7/7, 71, 17, 39, 6, 1, 
2018/7/8, 57, 20, 41, 13, 1, 
2018/7/9, 61, 18, 43, 10, , 
2018/7/10, 60, 22, 37, 8, 1, 
2018/7/11, 69, 23, 42, 8, 1, 
2018/7/12, 72, 21, 37, 5, 1, 
2018/7/13, 67, 23, 37, 6, , 
2018/7/14, 71, 28, 37, 7, 1, 
2018/7/15, 81, 20, 41, 7, 2, 
2018/7/16, 60, 14, 36, 10, 2, 
2018/7/17, 50, 18, 37, 10, 1, 
2018/7/18, 59, 22, 39, 9, 1, 
2018/7/19, 67, 26, 37, 8, 1, 
2018/7/20, 73, 24, 35, 5, , 
2018/7/21, 72, 16, 39, 3, 1, 
2018/7/22, 54, 15, 33, 9, 1, 
2018/7/23, 51, 22, 37, 8, 2, 
2018/7/24, 67, 22, 36, 6, 2, 
2018/7/25, 68, 29, 37, 10, 2, 
2018/7/26, 85, 23, 35, 9, 1, 
2018/7/27, 71, 26, 41, 8, 2, 
2018/7/28, 79, 29, 42, 3, 1, 
2018/7/29, 85, 32, 34, 9, 2, 
2018/7/30, 91, 28, 33, 10, 2, 
2018/7/31, 83, 25, 34, 8, 1, 
2018/8/1, 77, 23, 31, 15, 2, 
2018/8/2, 73, 24, 37, 13, 2, 
2018/8/3, 75, 20, 41, 9, 2, 
2018/8/4, 66, 18, 49, 6, 2, 
2018/8/5, 61, 25, 42, 15, 1, 
2018/8/6, 76, 24, 44, 11, 6, 
2018/8/7, 74, 25, 32, 12, 1, 
2018/8/8, 73, 24, 33, 8, 1, 
2018/8/9, 72, 20, 30, 4, , 
2018/8/10, 64, 19, 31, 5, 1, 
2018/8/11, 63, 25, 28, 6, 1, 
2018/8/12, 73, 28, 36, 7, 3, 
2018/8/13, 75, 24, 26, 6, 1, 
2018/8/14, 71, 16, 25, 4, 2, 
2018/8/15, 56, 21, 27, 11, 2, 
2018/8/16, 65, 15, 37, 9, 2, 
2018/8/17, 54, 12, 29, 5, 2, 
2018/8/18, 47, 13, 32, 5, 2, 
2018/8/19, 51, 12, 38, 10, 2, 
2018/8/20, 46, 14, 40, 13, 2, 
2018/8/21, 53, 16, 42, 11, 2, 
2018/8/22, 57, 17, 38, 11, 2, 
2018/8/23, 59, 14, 32, 9, 2, 
2018/8/24, 55, 17, 32, 5, 2, 
2018/8/25, 66, 16, 30, 3, 2, 
2018/8/26, 59, 21, 28, 6, 1, 
2018/8/27, 72, 22, 26, 7, 1, 
2018/8/28, 68, 19, 29, 6, 1, 
2018/8/29, 61, 16, 27, 8, 1, 
2018/8/30, 59, 19, 32, 8, 2, 
2018/8/31, 65, 18, 32, 6, 2, 
2018/9/1, 60, 16, 31, 3, 2, 
2018/9/2, 59, 21, 27, 7, 1, 
2018/9/3, 70, 30, 31, 8, 1, 
2018/9/4, 77, 24, 27, 9, 2, 
2018/9/5, 73, 21, 34, 8, 1, 
2018/9/6, 69, 17, 35, 8, 1, 
2018/9/7, 65, 17, 32, 8, 1, 
2018/9/8, 66, 16, 31, 5, 1, 
2018/9/9, 58, 16, 34, 8, 1, 
2018/9/10, 60, 17, 32, 8, 1, 
2018/9/11, 61, 21, 27, 8, 2, 
2018/9/12, 66, 25, 18, 8, 2, 
2018/9/13, 71, , , , , 
2018/9/14, 71, , , , , 
2018/9/15, 58, , 31, 5, , 
2018/9/16, 44, 15, 26, 8, 1, 
2018/9/17, 57, 15, 27, 10, 1, 
2018/9/18, 59, 17, 29, 8, 1, 
2018/9/19, 63, 23, 26, 13, 1, 
2018/9/20, 76, 26, 30, 13, 2, 
2018/9/21, 83, 27, 33, 8, 2, 
2018/9/22, 80, 28, 15, 11, 2, 
2018/9/23, 82, , 23, 11, 2, 
2018/9/24, 66, 14, 26, 6, 1, 
2018/9/25, 50, 18, 33, 5, , 
2018/9/26, 71, 21, 33, 7, 1, 
2018/9/27, 63, 20, 29, 14, 1, 
2018/9/28, 70, 18, 37, 8, 1, 
2018/9/29, 61, 17, 34, 8, 1, 
2018/9/30, 64, 17, 30, 12, 1, 
2018/4/1, 27, 11, 44, 5, 1, 
2018/4/2, 44, 17, 35, 12, 2, 
2018/4/3, 61, 14, 37, 2, 1, 
2018/4/4, 43, 10, 34, 10, 1, 
2018/4/5, 34, 14, 37, 10, 2, 
2018/4/6, 53, 23, 34, 6, , 
2018/4/7, 73, 12, 36, 1, , 
2018/4/8, 47, 6, 44, 1, , 
2018/4/9, 22, 6, 37, 7, 2, 
2018/4/10, 22, 5, 40, 2, 1, 
2018/4/11, 17, 7, 39, 3, , 
2018/4/12, 27, 9, 41, 7, , 
2018/4/13, 35, 16, 40, 6, , 
2018/4/14, 58, 17, 36, 4, , 
2018/4/15, 62, 8, 38, 6, , 
2018/4/16, 33, 9, 32, 10, , 
2018/4/17, 37, 17, 35, 10, 2, 
2018/4/18, 60, 28, 46, 8, 1, 
2018/4/19, 85, 33, 41, 6, 1, 
2018/4/20, 97, 30, 42, 7, 1, 
2018/4/21, 89, 27, 38, , , 
2018/4/22, 83, 25, 37, , 1, 
2018/4/23, 76, 27, 42, 14, , 
2018/4/24, 80, 24, 40, 19, 1, 
2018/4/25, 73, 24, 31, 15, 2, 
2018/4/26, 77, 38, 38, 19, 1, 
2018/4/27, 105, 50, 40, 9, , 
2018/4/28, 137, 31, 38, 3, , 
2018/4/29, 92, 9, 40, 6, 1, 
2018/4/30, 33, 7, 40, 6, 1, 
2018/5/1, 27, 11, 38, 14, 2, 
2018/5/2, 45, 9, 32, 10, , 
2018/5/3, 35, 10, 29, 13, 2, 
2018/5/4, 35, 15, 40, 13, , 
2018/5/5, 56, 19, 43, 7, 2, 
2018/5/6, 65, 30, 40, 15, 1, 
2018/5/7, 91, 31, 36, 19, 1, 
2018/5/8, 93, 36, 44, 12, 1, 
2018/5/9, 106, 46, 36, 11, 1, 
2018/5/10, 128, 29, 40, 10, 2, 
2018/5/11, 85, 38, 39, 7, 2, 
2018/5/12, 106, 18, 40, 2, 1, 
2018/5/13, 59, 18, 34, 9, 2, 
2018/5/14, 60, 11, 40, 5, 2, 
2018/5/15, 41, 16, 36, 13, 2, 
2018/5/16, 56, 13, 45, 17, 1, 
2018/5/17, 49, 23, 46, 16, 2, 
2018/5/18, 74, 26, 51, 11, 1, 
2018/5/19, 83, 23, 56, 9, 1, 
2018/5/20, 76, 29, 51, 13, 2, 
2018/5/21, 90, 26, 48, 13, 2, 
2018/5/22, 82, 34, 45, 5, 1, 
2018/5/23, 103, 24, 41, 7, 2, 
2018/5/24, 78, 24, 41, 7, 1, 
2018/5/25, 70, 35, 16, 5, 1, 
2018/5/26, 76, 34, 25, 5, 3, 
2018/5/27, 78, , , , , 
2018/5/29, 82, 16, 40, 5, 1, 
2018/5/30, 57, 16, 40, 9, 1, 
2018/5/31, 59, 20, 39, 5, , 
2018/6/1, 68, 20, 35, 1, 1, 
2018/6/2, 69, 14, 41, , 1, 
2018/6/3, 53, 14, 35, , 1, 
2018/6/4, 53, 7, 37, , 1, 
2018/6/5, 26, 8, 36, 13, 1, 
2018/6/6, 29, 50, 37, 13, 1, 
2018/6/7, 100, 43, 42, 17, 1, 
2018/6/8, 106, 17, 40, 13, 1, 
2018/6/9, 55, 13, 38, 10, 1, 
2018/6/10, 44, 10, 35, 10, 1, 
2018/6/11, 30, 8, 37, 13, 1, 
2018/6/12, 16, 8, 42, 11, 1, 
2018/6/13, 18, 9, 36, 16, 1, 
2018/6/14, 23, 12, 41, 18, 1, 
2018/6/15, 33, 13, 39, 10, , 
2018/6/16, 45, 10, 40, 11, , 
2018/6/17, 35, 13, 32, 14, , 
2018/6/18, 28, 11, 30, 18, 1, 
2018/6/19, 31, 12, 31, 16, 1, 
2018/6/20, 38, 14, 41, 12, 2, 
2018/6/21, 51, 20, 40, 15, 2, 
2018/6/22, 64, 18, 41, 10, 2, 
2018/6/23, 59, 15, 42, 6, 2, 
2018/6/24, 55, 19, 38, 11, 1, 
2018/6/25, 63, 24, 42, 9, 1, 
2018/6/26, 72, 21, 42, 9, 1, 
2018/6/27, 64, 25, 42, 10, 2, 
2018/6/28, 73, 22, 38, 6, , 
2018/6/29, 69, 18, 42, 4, 1, 
2018/6/30, 60, 22, 39, 4, 1, 
2018/1/1, 23, 8, 27, 4, 4, 
2018/1/2, 30, 9, 19, 5, 2, 
2018/1/3, 34, 11, 20, 3, 3, 
2018/1/4, 34, 11, 27, 3, 2, 
2018/1/5, 36, 19, 18, 9, 1, 
2018/1/6, 68, , , , , 
2018/1/8, 70, 16, 24, 11, 1, 
2018/1/9, 60, 7, 27, 6, , 
2018/1/10, 27, 5, 31, 7, , 
2018/1/11, 19, 10, 22, 16, 2, 
2018/1/12, 37, 14, 22, 13, 1, 
2018/1/13, 52, 8, 29, 7, 1, 
2018/1/14, 32, 12, 23, 14, 1, 
2018/1/15, 45, 14, 22, 9, , 
2018/1/16, 44, 13, 26, 15, 1, 
2018/1/17, 43, 17, 25, 19, 2, 
2018/1/18, 59, 26, 15, 21, 3, 
2018/1/19, 80, 12, 24, 8, 1, 
2018/1/20, 40, 7, 26, 1, 2, 
2018/1/21, 23, , , , , 
2018/1/23, 65, 25, 15, 18, 3, 
2018/1/24, 81, 53, 12, 16, 4, 
2018/1/25, 150, 7, 24, 10, 1, 
2018/1/26, 26, 5, 26, 6, 2, 
2018/1/27, 18, 10, 27, 1, 4, 
2018/1/28, 41, 20, 25, 9, 4, 
2018/1/29, 71, 23, 20, 10, 2, 
2018/1/30, 76, 25, 22, 9, 1, 
2018/1/31, 82, 30, 16, 9, 2, 
2018/2/1, 95, 6, 28, 4, 1, 
2018/2/2, 24, 4, 30, 2, , 
2018/2/3, 15, 8, 24, 3, , 
2018/2/4, 34, 16, 18, 9, 2, 
2018/2/5, 61, 8, 21, 4, 1, 
2018/2/6, 31, 9, 27, 10, 2, 
2018/2/7, 37, 10, 29, 9, 2, 
2018/2/8, 39, 13, 29, 16, 2, 
2018/2/9, 47, 5, 34, 4, 1, 
2018/2/10, 16, 7, 28, 5, , 
2018/2/11, 27, 8, 19, 14, , 
2018/2/12, 32, 8, 29, 9, 2, 
2018/2/13, 31, 6, 28, 4, , 
2018/2/14, 25, 10, 25, 13, 9, 
2018/2/15, 40, 30, 13, 22, 8, 
2018/2/16, 93, 39, 12, 18, 2, 
2018/2/17, 116, 19, 28, 7, 2, 
2018/2/18, 63, 16, 24, 17, 1, 
2018/2/19, 61, 12, 28, 13, 2, 
2018/2/20, 46, 8, 28, 14, 2, 
2018/2/21, 30, 21, 26, 19, 1, 
2018/2/22, 69, 25, 31, 18, 2, 
2018/2/23, 80, 30, 36, 11, , 
2018/2/24, 94, 33, 35, 13, , 
2018/2/25, 101, 28, 33, 18, 2, 
2018/2/26, 89, 21, 29, 9, 1, 
2018/2/27, 70, 15, 24, 15, , 
2018/2/28, 56, 46, 23, 18, 2, 
2018/3/1, 135, 23, 32, 18, , 
2018/3/2, 76, 12, 38, 9, , 
2018/3/3, 46, 11, 33, 9, 1, 
2018/3/4, 41, 6, 35, 6, 1, 
2018/3/5, 26, 5, 36, 4, , 
2018/3/6, 16, 7, 34, 9, , 
2018/3/7, 25, 12, 31, 14, 2, 
2018/3/8, 49, 16, 30, 14, 1, 
2018/3/9, 60, 13, 31, 9, 2, 
2018/3/10, 48, 9, 38, 1, , 
2018/3/11, 31, 7, 36, 4, 2, 
2018/3/12, 21, 11, 32, 11, 5, 
2018/3/13, 41, 19, 25, 23, 4, 
2018/3/14, 65, 12, 39, 5, 2, 
2018/3/15, 45, 7, 36, 5, 4, 
2018/3/16, 24, 10, 34, 3, 3, 
2018/3/17, 35, 6, 39, 4, 1, 
2018/3/18, 24, 9, 35, 4, 2, 
2018/3/19, 33, 9, 35, 2, 2, 
2018/3/20, 33, 13, 40, 6, 3, 
2018/3/21, 50, 13, 38, 10, 2, 
2018/3/22, 46, 18, 38, 10, 2, 
2018/3/23, 57, 13, 39, , , 
2018/3/24, 31, 6, 35, 5, , 
2018/3/25, 17, 7, 35, 14, 2, 
2018/3/26, 24, 12, 31, 17, 2, 
2018/3/27, 40, 15, 33, 11, 1, 
2018/3/28, 51, 13, 32, 6, 2, 
2018/3/29, 43, 12, 40, , , 
2018/3/30, 37, 12, 42, 1, , 
2018/3/31, 29, 8, 37, 5, 2, 
2017/10/1, 58, 17, 20, 16, 1, 
2017/10/2, 59, 16, 23, 14, 1, 
2017/10/3, 54, 9, 20, 11, 1, 
2017/10/4, 35, 27, 19, 15, , 
2017/10/5, 80, 20, 25, 17, 2, 
2017/10/6, 66, 26, 25, 10, 1, 
2017/10/7, 81, 17, 27, 9, , 
2017/10/8, 61, 17, 31, 6, , 
2017/10/9, 60, 22, 29, 11, 1, 
2017/10/10, 72, 23, 32, 11, , 
2017/10/11, 74, 34, 34, 7, 2, 
2017/10/12, 102, 34, 32, 10, , 
2017/10/13, 104, 34, 34, 7, , 
2017/10/14, 104, 25, 29, 8, 1, 
2017/10/15, 80, 21, 25, 14, , 
2017/10/16, 71, 23, 30, 12, 1, 
2017/10/17, 75, 24, 22, 14, 2, 
2017/10/18, 74, 7, 25, 14, 1, 
2017/10/19, 29, 10, 25, 15, 1, 
2017/10/20, 39, 14, 26, 9, 2, 
2017/10/21, 51, 13, 26, 9, 2, 
2017/10/22, 48, 14, 27, 10, 1, 
2017/10/23, 53, 19, 24, 15, , 
2017/10/24, 64, 25, 21, 20, 1, 
2017/10/25, 78, 38, 27, 17, 1, 
2017/10/26, 111, 31, 21, 24, 1, 
2017/10/27, 90, 20, 28, 12, , 
2017/10/28, 66, 18, 27, 9, , 
2017/10/29, 64, 17, 23, 14, 1, 
2017/10/30, 60, 14, 25, 11, 1, 
2017/10/31, 53, 17, 29, 7, 50, 
2017/11/1, 61, 18, 21, 15, 47, 
2017/11/2, 63, 28, 24, 18, 12, 
2017/11/3, 88, 20, 25, 9, 9, 
2017/11/4, 65, 5, 29, 1, 1, 
2017/11/5, 14, 10, 30, 2, , 
2017/11/6, 21, 12, 27, 15, 1, 
2017/11/7, 37, 11, 28, 11, 2, 
2017/11/8, 35, 7, 29, 10, , 
2017/11/9, 24, 12, 25, 16, 3, 
2017/11/10, 37, 10, 26, 17, 2, 
2017/11/11, 38, 11, 23, 9, 1, 
2017/11/12, 39, 17, 33, 3, 1, 
2017/11/13, 36, 17, 24, 18, 3, 
2017/11/14, 53, 31, 19, 25, 5, 
2017/11/15, 90, 26, 23, 20, 3, 
2017/11/16, 81, 58, 21, 31, 1, 
2017/11/17, 135, 39, 22, 19, 1, 
2017/11/18, 112, 35, 29, 10, 4, 
2017/11/19, 106, 39, 15, 19, 3, 
2017/11/20, 113, 36, 11, 18, 2, 
2017/11/21, 102, , , , , 
2017/11/23, 99, 32, 16, 23, 2, 
2017/11/24, 88, 25, 20, 13, 2, 
2017/11/25, 73, 10, 25, 9, 2, 
2017/11/26, 33, 18, 20, 13, 2, 
2017/11/27, 57, 29, 9, 18, 2, 
2017/11/28, 87, 24, 11, 15, 1, 
2017/11/29, 78, 8, 20, 10, 2, 
2017/11/30, 29, 9, 28, 7, 1, 
2017/12/1, 29, 6, 29, 1, 1, 
2017/12/2, 18, 7, 28, 5, 2, 
2017/12/3, 28, 19, 17, 22, 2, 
2017/12/4, 64, 23, 16, 21, 1, 
2017/12/5, 75, 25, 21, 15, 1, 
2017/12/6, 81, 33, 17, 21, 2, 
2017/12/7, 100, 30, 18, 14, 2, 
2017/12/8, 92, 22, 17, 13, 1, 
2017/12/9, 75, 16, 26, 2, , 
2017/12/10, 51, 9, 32, 6, , 
2017/12/11, 26, 8, 22, 10, 1, 
2017/12/12, 32, 12, 17, 12, 1, 
2017/12/13, 45, 12, 21, 4, , 
2017/12/14, 40, 6, 25, 6, 2, 
2017/12/15, 23, 8, 25, 11, 2, 
2017/12/16, 32, 9, 27, 8, 1, 
2017/12/17, 33, 12, 16, 13, 1, 
2017/12/18, 44, 12, 22, 14, , 
2017/12/19, 48, 28, 11, 15, 2, 
2017/12/20, 90, 33, 17, 12, 2, 
2017/12/21, 100, 30, 8, 19, 3, 
2017/12/22, 92, 20, 13, 12, 2, 
2017/12/23, 69, 25, 17, 9, 2, 
2017/12/24, 81, 23, 19, 7, 3, 
2017/12/25, 77, 11, 25, 3, 2, 
2017/12/26, 41, 13, 29, 3, 1, 
2017/12/27, 28, 7, 27, 7, 1, 
2017/12/28, 26, 9, 22, 10, 2, 
2017/12/29, 36, 7, 22, 3, 2, 
2017/12/30, 29, , , , , 
2017/7/1, 15, 4, 30, 7, , 
2017/7/2, 20, 5, 29, 14, 2, 
2017/7/3, 20, 5, 27, 13, 1, 
2017/7/4, 20, 5, 30, 10, , 
2017/7/5, 20, 8, 27, 15, , 
2017/7/6, 31, 13, 27, 14, , 
2017/7/7, 50, 11, 40, 7, , 
2017/7/8, 41, 9, 47, 8, , 
2017/7/9, 32, 12, 38, 13, , 
2017/7/10, 47, 12, 36, 10, , 
2017/7/11, 46, 13, 34, 15, , 
2017/7/12, 49, 14, 28, 13, , 
2017/7/13, 53, 11, 28, 7, , 
2017/7/14, 42, 10, 32, 7, , 
2017/7/15, 40, 8, 33, 7, 1, 
2017/7/16, 32, 8, 35, 9, , 
2017/7/17, 31, 9, 38, 8, , 
2017/7/18, 34, 12, 36, 7, , 
2017/7/19, 45, 17, 33, 10, , 
2017/7/20, 57, 13, 29, 7, , 
2017/7/21, 51, 13, 29, 7, , 
2017/7/22, 50, 11, 32, 3, , 
2017/7/23, 44, 9, 28, 9, , 
2017/7/24, 38, 5, 29, 7, , 
2017/7/25, 18, 6, 33, 10, , 
2017/7/26, 25, 11, 35, 13, 1, 
2017/7/27, 42, 11, 30, 9, , 
2017/7/28, 44, 10, 30, 6, , 
2017/7/29, 38, 9, 34, 6, , 
2017/7/30, 34, 10, 28, 5, , 
2017/7/31, 40, 16, 28, 11, , 
2017/8/1, 57, 18, 25, 14, , 
2017/8/2, 59, 15, 35, 16, , 
2017/8/3, 52, 24, 32, 14, , 
2017/8/4, 70, 26, 36, 10, , 
2017/8/5, 79, 20, 26, 5, , 
2017/8/6, 65, 22, 27, 9, , 
2017/8/7, 67, 21, 33, 10, 2, 
2017/8/8, 65, 16, 33, 5, , 
2017/8/9, 53, 5, 29, 6, , 
2017/8/10, 20, 11, 32, 9, 1, 
2017/8/11, 37, 12, 35, 6, , 
2017/8/12, 45, 13, 34, 5, , 
2017/8/13, 49, 14, 34, 8, , 
2017/8/14, 50, 16, 34, 5, , 
2017/8/15, 54, 28, 32, 8, , 
2017/8/16, 76, 27, 33, 6, , 
2017/8/17, 75, 22, 31, 8, 1, 
2017/8/18, 66, 21, 30, 5, , 
2017/8/19, 61, 23, 28, 6, , 
2017/8/20, 66, 21, 30, 10, 2, 
2017/8/21, 62, 24, 31, 12, 1, 
2017/8/22, 67, 19, 32, 11, 2, 
2017/8/23, 59, 18, 34, 10, , 
2017/8/24, 57, 21, 31, 12, 1, 
2017/8/25, 67, 29, 31, 7, 11, 
2017/8/26, 81, 32, 30, 7, 8, 
2017/8/27, 87, 26, 26, 12, 13, 
2017/8/28, 77, 19, 20, 13, 6, 
2017/8/29, 60, 14, 25, 11, 2, 
2017/8/30, 49, 16, 29, 13, 1, 
2017/8/31, 55, 14, 29, 12, 4, 
2017/9/1, 49, 10, 33, 8, 4, 
2017/9/2, 40, 12, 33, 6, , 
2017/9/3, 49, 21, 36, 12, 1, 
2017/9/4, 66, 18, 33, 12, 2, 
2017/9/5, 59, , , , , 
2017/9/13, 51, , , , , 
2017/9/15, 61, , , , , 
2017/9/19, 53, 16, 35, 12, 1, 
2017/9/20, 57, 19, 32, 13, 2, 
2017/9/21, 65, 15, 32, 13, 1, 
2017/9/22, 55, 15, 34, 10, 1, 
2017/9/23, 56, 22, 34, 10, , 
2017/9/24, 71, 29, 39, 16, 2, 
2017/9/25, 81, 16, 32, 8, 1, 
2017/9/26, 58, 18, 29, 14, 1, 
2017/9/27, 64, 16, 31, 13, 1, 
2017/9/28, 58, 15, 30, 15, , 
2017/9/29, 56, 18, 34, 9, , 
2017/9/30, 65, 16, 33, 8, , 
2017/4/1, 28, 4, 31, 5, 2, 
2017/4/2, 15, 3, 29, 9, 1, 
2017/4/3, 13, 6, 17, 12, 1, 
2017/4/4, 24, 7, 27, , , 
2017/4/5, 26, 8, 33, 10, 2, 
2017/4/6, 31, 9, 33, 17, 2, 
2017/4/7, 39, 10, 39, 13, 2, 
2017/4/8, 41, 8, 35, 9, 2, 
2017/4/9, 36, 9, 33, 16, 1, 
2017/4/10, 38, 10, 28, 20, 1, 
2017/4/11, 38, 6, 41, 19, 1, 
2017/4/12, 23, 7, 45, 18, 1, 
2017/4/13, 29, 7, 49, 13, 1, 
2017/4/14, 30, 4, 45, 12, , 
2017/4/15, 16, , , , , 
2017/4/18, 8, 1, 34, 14, 2, 
2017/4/19, 6, 10, 38, 12, 1, 
2017/4/20, 33, 9, 45, 14, 1, 
2017/4/21, 34, 6, 45, 11, 2, 
2017/4/22, 24, 8, 45, 11, 1, 
2017/4/23, 33, 9, 45, 13, 1, 
2017/4/24, 34, 17, 39, 22, 2, 
2017/4/25, 58, 16, 35, 15, 1, 
2017/4/26, 56, 6, 26, 15, 1, 
2017/4/27, 24, 9, 34, 15, , 
2017/4/28, 33, 8, 38, 13, 1, 
2017/4/29, 31, 7, 39, 5, 1, 
2017/4/30, 30, 4, 36, 3, , 
2017/5/1, 13, 7, 37, 14, , 
2017/5/2, 27, 10, 38, 13, 1, 
2017/5/3, 36, 10, 18, 18, , 
2017/5/4, 41, 13, 36, 12, , 
2017/5/5, 49, 6, 36, 4, 2, 
2017/5/6, 21, , , , , 
2017/5/8, 34, 10, 39, 13, 1, 
2017/5/9, 39, 9, 38, 12, 2, 
2017/5/10, 35, 8, 36, 7, 2, 
2017/5/11, 28, 4, 34, 5, 2, 
2017/5/12, 13, 4, 35, 4, 1, 
2017/5/13, 14, , , , , 
2017/5/15, 30, 10, 29, 24, 2, 
2017/5/16, 37, 6, 37, 19, 2, 
2017/5/17, 26, 9, 33, 22, 2, 
2017/5/18, 35, 6, 34, 12, 2, 
2017/5/19, 22, 5, 38, 9, 2, 
2017/5/20, 19, 7, 37, 10, 2, 
2017/5/21, 26, 7, 36, 12, 2, 
2017/5/22, 28, 8, 37, 11, 2, 
2017/5/23, 29, 8, 37, 17, 2, 
2017/5/24, 31, 8, 38, 18, 2, 
2017/5/25, 31, 8, 41, 16, 2, 
2017/5/26, 29, 11, 44, 11, 2, 
2017/5/27, 46, 11, 43, 6, 2, 
2017/5/28, 42, 8, 41, 13, 2, 
2017/5/29, 33, 10, 41, 15, 2, 
2017/5/30, 43, 17, 38, 14, 2, 
2017/5/31, 61, 24, 33, 19, 2, 
2017/6/1, 77, 24, 30, 13, 2, 
2017/6/2, 75, 26, 33, 10, 2, 
2017/6/3, 80, 21, 33, 8, , 
2017/6/4, 68, 7, 31, 11, 9, 
2017/6/5, 28, 8, 34, 15, 12, 
2017/6/6, 33, 9, 32, 13, , 
2017/6/7, 33, 10, 31, 12, 2, 
2017/6/8, 39, 11, 30, 12, 1, 
2017/6/9, 43, 9, 31, 14, 2, 
2017/6/10, 35, 6, 34, 11, 1, 
2017/6/11, 27, 7, 33, 17, 2, 
2017/6/12, 26, 7, 35, 18, 4, 
2017/6/13, 28, 8, 40, 19, 3, 
2017/6/14, 33, 10, 40, 20, 3, 
2017/6/15, 40, 12, 36, 15, 2, 
2017/6/16, 46, 12, 39, 14, 4, 
2017/6/17, 46, 8, 40, 7, 3, 
2017/6/18, 31, 10, 40, 13, 4, 
2017/6/19, 40, 11, 36, 14, 3, 
2017/6/20, 43, 7, 31, 15, 2, 
2017/6/21, 26, 8, 32, 18, 1, 
2017/6/22, 30, 10, 42, 15, 1, 
2017/6/23, 38, 12, 39, 9, , 
2017/6/24, 46, 11, 30, 5, , 
2017/6/25, 45, 10, 33, 12, , 
2017/6/26, 41, 10, 35, 15, 1, 
2017/6/27, 39, 6, 27, 4, , 
2017/6/28, 18, 5, 38, 4, , 
2017/6/29, 17, 5, 34, 10, 1, 
2017/6/30, 18, 4, 33, 7, , 
2017/1/2, 77, 36, 5, 19, 1, 
2017/1/3, 107, 24, 12, 14, 2, 
2017/1/4, 80, 15, 12, 18, 1, 
2017/1/5, 58, 15, 21, 11, 2, 
2017/1/6, 57, 20, 7, 9, 1, 
2017/1/7, 72, 22, 14, 10, 2, 
2017/1/8, 76, 21, 14, 16, 2, 
2017/1/9, 73, 17, 23, 10, 2, 
2017/1/10, 55, 6, 25, 16, 2, 
2017/1/11, 25, 13, 13, 10, 1, 
2017/1/12, 48, 10, 27, 4, , 
2017/1/13, 45, 3, 27, 1, 2, 
2017/1/14, 12, 3, 28, 1, 1, 
2017/1/15, 10, 4, 26, 4, , 
2017/1/16, 14, 3, 25, 7, , 
2017/1/17, 14, 9, 22, 11, , 
2017/1/18, 36, 11, 23, 8, 1, 
2017/1/19, 45, 4, 27, 9, , 
2017/1/20, 19, 6, 28, 1, 1, 
2017/1/21, 25, 7, 30, 5, 1, 
2017/1/22, 30, 9, 20, 15, 1, 
2017/1/23, 38, 16, 11, 22, 2, 
2017/1/24, 59, 16, 18, 17, 1, 
2017/1/25, 60, 29, 15, 19, 1, 
2017/1/26, 90, 23, 22, 13, 3, 
2017/1/27, 73, 5, 27, 8, 1, 
2017/1/28, 20, 10, 20, 7, 1, 
2017/1/29, 41, 13, 16, 15, 2, 
2017/1/30, 47, 25, 11, 15, 1, 
2017/1/31, 82, 26, 9, 20, , 
2017/2/1, 84, 11, 18, 13, , 
2017/2/2, 46, 6, 27, 4, 1, 
2017/2/3, 24, 6, 28, 1, 1, 
2017/2/4, 22, 3, 32, , 1, 
2017/2/5, 10, 5, 28, 9, , 
2017/2/6, 18, 6, 23, 5, 1, 
2017/2/7, 23, 7, 31, 1, 1, 
2017/2/8, 23, 7, 30, 10, 1, 
2017/2/9, 28, 10, 23, 14, 1, 
2017/2/10, 43, 8, 27, 4, 2, 
2017/2/11, 34, 8, 29, 5, 1, 
2017/2/12, 32, 8, 25, 11, 2, 
2017/2/13, 34, 9, 21, 14, 1, 
2017/2/14, 35, 18, 24, 13, 1, 
2017/2/15, 65, 20, 22, 16, 2, 
2017/2/16, 70, 19, 21, 14, 2, 
2017/2/17, 69, 24, 24, 11, 2, 
2017/2/18, 79, 21, 32, 8, 1, 
2017/2/19, 73, 21, 27, 14, 2, 
2017/2/20, 72, 16, 23, 15, 1, 
2017/2/21, 60, 20, 15, 21, 1, 
2017/2/22, 69, 20, 15, 17, 1, 
2017/2/23, 64, 20, 9, 16, 2, 
2017/2/24, 70, 13, 23, 9, 2, 
2017/2/25, 48, 21, 25, 8, 1, 
2017/2/26, 74, 18, 26, 8, 2, 
2017/2/27, 63, 6, 23, 4, 1, 
2017/2/28, 23, 7, 24, 9, , 
2017/3/1, 31, 17, 22, 13, 1, 
2017/3/2, 63, 21, 29, 10, 2, 
2017/3/3, 71, 3, 30, 2, 1, 
2017/3/4, 12, 6, 24, 2, 2, 
